,speed,power
141,7.658737446808512,35439.485846879434
142,8.262132269503548,43780.936669078015
143,8.312167785714287,44634.07206942856
144,8.127578510638298,43214.13868666667
145,7.385581449275361,32891.47210666666
146,8.274252836879432,44156.698264184415
147,9.275446338028168,59990.671094507044
148,9.375697463768118,61373.83092224638
149,8.48663041958042,48016.93306300699
150,8.86721804347826,54885.73268884059
151,8.840517801418441,53022.202107446814
152,8.05398823943662,42128.7881843662
153,7.784031739130434,38691.20407942029
154,7.311370489510487,31085.884133636366
155,7.217996231884057,30469.49066043478
156,7.443630422535211,32968.706468309865
157,7.079822999999998,28662.448111714282
158,7.036948848920862,28050.072255035968
159,6.90705963768116,27416.609637246383
160,6.694692482269503,24952.41683950355
161,6.999138888888887,29190.424784375
162,7.965745000000001,40729.87927364286
163,7.689762253521128,36717.16734119719
164,7.188744676258992,30339.009163741
165,7.866706666666667,39182.03270231884
166,7.658737446808512,35439.485846879434
167,8.262132269503548,43780.936669078015
168,8.312167785714287,44634.07206942856
169,8.127578510638298,43214.13868666667
170,7.385581449275361,32891.47210666666
171,8.274252836879432,44156.698264184415
172,9.42112875,61495.66319852942
173,8.382798188405797,46112.73662492754
174,9.88885134751773,68711.86225851064
175,9.252668680555557,58920.81898173612
176,8.978971914893618,54366.475410922
177,8.440183055555558,47870.36953555555
178,8.638477375886525,50163.695385602834
179,7.619931418439716,35700.51221219858
180,6.863603262411347,26005.64633631205
181,6.5586677536231885,22785.97786449275
182,6.6649643971631205,23469.111386382985
183,7.1174977304964555,29491.19147361702
184,6.6628152898550725,23716.16830804348
185,6.366289090909091,20861.58114076923
186,7.145938642857144,29438.56033414286
187,7.582218723404254,34336.685926099286
188,7.5854204255319155,33695.22098347518
189,6.356251176470589,21549.91510132353
190,6.689282214285715,23888.377327214293
191,6.462733161764708,22147.84982720588
192,6.420775652173912,21686.27431144928
193,6.1341295035461,18367.25680021276
194,6.791377536231884,24899.070211159433
195,6.0794533571428575,18890.72046392857
196,8.274252836879432,44156.698264184415
197,9.42112875,61495.66319852942
198,8.382798188405797,46112.73662492754
199,9.88885134751773,68711.86225851064
200,9.252668680555557,58920.81898173612
201,8.978971914893618,54366.475410922
202,8.440183055555558,47870.36953555555
203,8.638477375886525,50163.695385602834
204,7.619931418439716,35700.51221219858
205,6.863603262411347,26005.64633631205
206,6.5586677536231885,22785.97786449275
207,6.6649643971631205,23469.111386382985
208,7.1174977304964555,29491.19147361702
209,6.6628152898550725,23716.16830804348
210,6.366289090909091,20861.58114076923
211,7.145938642857144,29438.56033414286
212,7.582218723404254,34336.685926099286
213,7.5854204255319155,33695.22098347518
214,6.356251176470589,21549.91510132353
215,6.689282214285715,23888.377327214293
216,6.462733161764708,22147.84982720588
217,6.420775652173912,21686.27431144928
218,6.1341295035461,18367.25680021276
219,6.791377536231884,24899.070211159433
220,6.0794533571428575,18890.72046392857
221,5.723145492957747,15647.11431359155
222,6.350393014705883,21116.64382544118
223,8.719427928571427,51127.27591635714
224,8.247643546099294,43503.4688812766
225,7.465876241134753,33796.453385461
226,6.961133165467626,28437.893335899284
227,6.153236594202899,19653.81937528986
228,6.164560070921986,18911.80929397163
229,6.067369929577465,17432.14723112676
230,6.0584962589928075,17999.28234827338
231,6.380940285714285,21457.272320071417
232,5.605659300699301,14093.08620594406
233,5.456504718309858,12707.44594880282
234,5.495379928571428,12995.79241492857
235,5.5313027464788735,12689.76296394366
236,6.729068439716313,24018.49139496454
237,6.024062158273384,17617.5016857554
238,5.7116992028985525,15202.820774782607
239,6.545391549295776,21927.54384492958
240,7.125471188811188,28780.850147412588
241,7.234194710144927,31038.43106282609
242,7.919831958041958,38979.3594979021
243,6.778567499999999,25507.11053778571
244,6.0539434042553175,18749.22552858156
245,6.0794533571428575,18890.72046392857
246,5.723145492957747,15647.11431359155
247,6.350393014705883,21116.64382544118
248,8.719427928571427,51127.27591635714
249,8.247643546099294,43503.4688812766
250,7.465876241134753,33796.453385461
251,6.961133165467626,28437.893335899284
252,6.153236594202899,19653.81937528986
253,6.164560070921986,18911.80929397163
254,6.067369929577465,17432.14723112676
255,6.0584962589928075,17999.28234827338
256,6.380940285714285,21457.272320071417
257,5.605659300699301,14093.08620594406
258,5.456504718309858,12707.44594880282
259,5.495379928571428,12995.79241492857
260,5.5313027464788735,12689.76296394366
261,6.729068439716313,24018.49139496454
262,6.024062158273384,17617.5016857554
263,5.7116992028985525,15202.820774782607
264,6.545391549295776,21927.54384492958
265,7.125471188811188,28780.850147412588
266,7.234194710144927,31038.43106282609
267,7.919831958041958,38979.3594979021
268,6.778567499999999,25507.11053778571
269,6.0539434042553175,18749.22552858156
270,4.400370486111111,7499.716553125
271,4.8244378417266205,9222.440845899282
272,5.248925000000002,11304.356120869561
273,4.830584637681159,10097.49675246377
274,6.6386448251748265,23807.81367083916
275,6.101954285714285,18294.20032392857
276,4.492227605633803,7596.173637183099
277,4.30770219858156,7197.643486382978
278,4.2162210563380285,5986.049060915492
279,3.7338555970149248,5110.165353088235
280,4.7033237410071935,9222.901370071942
281,4.985975693430658,9119.487146423357
282,5.9748179285714285,17561.78909842857
283,6.035166690647483,17777.07063273382
284,6.299914125874126,21288.6648972028
285,5.628666737588652,14228.77302865248
286,3.5238357664233573,4189.291967956205
287,3.439682536231884,3480.9494684057972
288,2.67518314117647,1758.889835764706
289,3.4117219361702125,3405.3556309929077
290,3.468526739130435,3520.584930507246
291,4.953302482269503,9736.476667801418
292,5.376716267605634,13555.41322943662
293,4.553922642857144,8822.535239071429
294,6.0539434042553175,18749.22552858156
295,4.400370486111111,7499.716553125
296,4.8244378417266205,9222.440845899282
297,5.248925000000002,11304.356120869561
298,4.830584637681159,10097.49675246377
299,6.6386448251748265,23807.81367083916
300,6.101954285714285,18294.20032392857
301,4.492227605633803,7596.173637183099
302,4.30770219858156,7197.643486382978
303,4.2162210563380285,5986.049060915492
304,3.7338555970149248,5110.165353088235
305,4.7033237410071935,9222.901370071942
306,4.985975693430658,9119.487146423357
307,5.9748179285714285,17561.78909842857
308,6.035166690647483,17777.07063273382
309,6.299914125874126,21288.6648972028
310,5.628666737588652,14228.77302865248
311,3.5238357664233573,4189.291967956205
312,3.439682536231884,3480.9494684057972
313,2.67518314117647,1758.889835764706
314,3.4117219361702125,3405.3556309929077
315,3.468526739130435,3520.584930507246
316,4.953302482269503,9736.476667801418
317,5.376716267605634,13555.41322943662
318,4.553922642857144,8822.535239071429
319,4.705109908450704,9709.56440338028
320,4.1701843262411336,6103.418785390071
321,3.825595211267605,4673.361293661973
322,4.5728925,7454.752157214285
323,4.071054475524476,5152.625457972027
324,4.200956762589929,5386.198486762591
325,5.7391785,15064.9674295
326,5.46065439716312,13675.73303907802
327,6.2256515000000014,20180.63727807143
328,6.394829007092197,22876.47668283688
329,6.092775319148936,19440.4924570922
330,5.90414013986014,17184.020100909092
331,6.063446760563378,19502.27392253521
332,5.80120085106383,16180.10019148936
333,7.004675985915493,31645.29822
334,7.160335874125874,30473.85049839161
335,5.575708992805756,15784.25668388489
336,7.439227517730496,33572.11964035461
337,7.146829154929577,31826.023536478882
338,6.918399090909091,28439.220478041963
339,7.091637913669065,29245.90999395683
340,6.970521870503597,27883.69161280576
341,6.408676043165468,22240.89188359712
342,5.814889285714285,17457.80143078572
343,4.553922642857144,8822.535239071429
344,4.705109908450704,9709.56440338028
345,4.1701843262411336,6103.418785390071
346,3.825595211267605,4673.361293661973
347,4.5728925,7454.752157214285
348,4.071054475524476,5152.625457972027
349,4.200956762589929,5386.198486762591
350,5.7391785,15064.9674295
351,5.46065439716312,13675.73303907802
352,6.2256515000000014,20180.63727807143
353,6.394829007092197,22876.47668283688
354,6.092775319148936,19440.4924570922
355,5.90414013986014,17184.020100909092
356,6.063446760563378,19502.27392253521
357,5.80120085106383,16180.10019148936
358,7.004675985915493,31645.29822
359,7.160335874125874,30473.85049839161
360,5.575708992805756,15784.25668388489
361,7.439227517730496,33572.11964035461
362,7.146829154929577,31826.023536478882
363,6.918399090909091,28439.220478041963
364,7.091637913669065,29245.90999395683
365,6.970521870503597,27883.69161280576
366,6.408676043165468,22240.89188359712
367,5.814889285714285,17457.80143078572
368,5.327731650485436,12573.57255398058
369,4.664586116504855,8774.457877281551
370,4.203288155339807,5744.287424271844
371,4.796530970873786,11488.28837359223
372,5.3086766990291245,13916.6493231068
373,5.391187766990291,13212.65956126214
374,5.463517766990291,14987.08353262136
375,5.991918932038836,20744.816863203883
376,6.145257591240876,21752.832906277366
377,6.8680969064748165,28686.15772302158
378,7.8716011347517725,41490.142484751785
379,8.290003214285713,46481.00585535715
380,7.934434444444442,42427.07812881946
381,6.994398028169013,31370.903691830987
382,7.689745827338129,40802.34420151079
383,7.1040340425531925,30897.54508326241
384,6.906484436619719,29166.34750859155
385,7.607854895104897,39717.85878902097
386,7.475627692307693,37830.65285027972
387,6.863173591549296,27539.62138401408
388,7.208897571428571,32422.60015914286
389,7.136844071428571,30623.95698057143
390,7.0951476258992825,29953.602706330934
391,6.709257810218978,25132.481367664237
392,5.814889285714285,17457.80143078572
393,5.327731650485436,12573.57255398058
394,4.664586116504855,8774.457877281551
395,4.203288155339807,5744.287424271844
396,4.796530970873786,11488.28837359223
397,5.3086766990291245,13916.6493231068
398,5.391187766990291,13212.65956126214
399,5.463517766990291,14987.08353262136
400,5.991918932038836,20744.816863203883
401,6.145257591240876,21752.832906277366
402,6.8680969064748165,28686.15772302158
403,7.8716011347517725,41490.142484751785
404,8.290003214285713,46481.00585535715
405,7.934434444444442,42427.07812881946
406,6.994398028169013,31370.903691830987
407,7.689745827338129,40802.34420151079
408,7.1040340425531925,30897.54508326241
409,6.906484436619719,29166.34750859155
410,7.607854895104897,39717.85878902097
411,7.475627692307693,37830.65285027972
412,6.863173591549296,27539.62138401408
413,7.208897571428571,32422.60015914286
414,7.136844071428571,30623.95698057143
415,7.0951476258992825,29953.602706330934
416,6.709257810218978,25132.481367664237
417,5.702674014084507,15952.022723450713
418,6.355103259259257,22322.60167251852
419,5.736629645390072,18008.92295049646
420,5.466209057971014,14139.40647260869
421,5.250590642857142,14259.651237642858
422,6.3964081690140855,23634.012339647885
423,5.610186338028169,16100.15773577465
424,5.1023320567375885,11752.9750493617
425,4.497554615384615,7544.9396896503495
426,4.554759559440559,8460.272923636363
427,4.916685915492958,10646.53385014085
428,5.861613873239437,15604.464215774651
429,5.535755177304965,14205.468274893616
430,5.844172661870504,17315.452214964032
431,5.832274366197183,17547.99784028169
432,5.109785244755245,12353.67341538462
433,4.470820486111112,8814.045126111112
434,3.633944158620689,4287.645224
435,3.543925390070922,3856.435509858156
436,3.655819999999999,5019.628686357143
437,2.374872986111111,1682.744093680556
438,2.687892167883212,1831.5230643795621
439,2.909154964539007,2085.3527565957447
440,2.047315027586207,561.738126
441,6.709257810218978,25132.481367664237
442,5.702674014084507,15952.022723450713
443,6.355103259259257,22322.60167251852
444,5.736629645390072,18008.92295049646
445,5.466209057971014,14139.40647260869
446,5.250590642857142,14259.651237642858
447,6.3964081690140855,23634.012339647885
448,5.610186338028169,16100.15773577465
449,5.1023320567375885,11752.9750493617
450,4.497554615384615,7544.9396896503495
451,4.554759559440559,8460.272923636363
452,4.916685915492958,10646.53385014085
453,5.861613873239437,15604.464215774651
454,5.535755177304965,14205.468274893616
455,5.844172661870504,17315.452214964032
456,5.832274366197183,17547.99784028169
457,5.109785244755245,12353.67341538462
458,4.470820486111112,8814.045126111112
459,3.633944158620689,4287.645224
460,3.543925390070922,3856.435509858156
461,3.655819999999999,5019.628686357143
462,2.374872986111111,1682.744093680556
463,2.687892167883212,1831.5230643795621
464,2.909154964539007,2085.3527565957447
465,2.047315027586207,561.738126
466,1.7002878888888893,257.650191875
467,1.6388426875,317.1750823611112
468,1.751273867132867,330.3309672027972
469,1.7895563931034482,335.766532
470,1.641892379310345,252.61512400000007
471,1.864194625,577.845825625
472,2.377680583333333,916.3396236111107
473,2.9283299788732404,1703.7860008450712
474,3.316471048951049,2986.064543146853
475,4.417553571428571,6977.232835714283
476,4.693394532374101,8374.036313453236
477,6.565785734265735,22675.47257902098
478,5.8585851048951065,16294.437735314681
479,6.6469515277777775,24543.81690076389
480,6.794166126760564,26851.317738943657
481,6.598298391608392,24314.879406992997
482,5.718797338129496,14699.255891366909
483,5.671607428571429,14452.175876285715
484,5.012330797101449,10113.645839565219
485,3.1801481240875917,2654.645275620438
486,3.018812846715329,2326.10340350365
487,2.8185963169014085,1814.495028450704
488,2.261531538461539,797.4226004195804
489,2.077596551724138,514.9912840000002
490,2.047315027586207,561.738126
491,1.7002878888888893,257.650191875
492,1.6388426875,317.1750823611112
493,1.751273867132867,330.3309672027972
494,1.7895563931034482,335.766532
495,1.641892379310345,252.61512400000007
496,1.864194625,577.845825625
497,2.377680583333333,916.3396236111107
498,2.9283299788732404,1703.7860008450712
499,3.316471048951049,2986.064543146853
500,4.417553571428571,6977.232835714283
501,4.693394532374101,8374.036313453236
502,6.565785734265735,22675.47257902098
503,5.8585851048951065,16294.437735314681
504,6.6469515277777775,24543.81690076389
505,6.794166126760564,26851.317738943657
506,6.598298391608392,24314.879406992997
507,5.718797338129496,14699.255891366909
508,5.671607428571429,14452.175876285715
509,5.012330797101449,10113.645839565219
510,3.1801481240875917,2654.645275620438
511,3.018812846715329,2326.10340350365
512,2.8185963169014085,1814.495028450704
513,2.261531538461539,797.4226004195804
514,2.077596551724138,514.9912840000002
515,2.4006075586206896,902.577574
516,,
517,,
518,4.109977622377622,6753.768749020979
519,5.100422867132868,11104.67126552448
520,5.0187540287769785,10263.97462539568
521,5.281595985915494,12453.94209549296
522,6.213857777777778,21736.57126859259
523,7.021826142857143,30382.577653500004
524,6.955677708333334,28899.835284861118
525,6.6213217482517495,23696.92743552448
526,6.836954137931034,29516.270934
527,6.552283357142858,25271.875304
528,5.3111325531914915,14381.07308141844
529,5.610776013986015,16927.165431888112
530,5.2782316312056725,13426.689708226953
531,5.1731430281690125,14680.238492253518
532,4.717738794326242,10165.568861843969
533,4.708356,9432.610882214283
534,6.3221055555555585,22451.36187041667
535,6.747104335664336,27233.16714363636
536,6.780853776223776,26461.36960839161
537,6.280845140845071,20789.67207232395
538,5.6497463380281685,16527.94543985916
539,2.077596551724138,514.9912840000002
540,2.4006075586206896,902.577574
541,,
542,,
543,4.109977622377622,6753.768749020979
544,5.100422867132868,11104.67126552448
545,5.0187540287769785,10263.97462539568
546,5.281595985915494,12453.94209549296
547,6.213857777777778,21736.57126859259
548,7.021826142857143,30382.577653500004
549,6.955677708333334,28899.835284861118
550,6.6213217482517495,23696.92743552448
551,6.836954137931034,29516.270934
552,6.552283357142858,25271.875304
553,5.3111325531914915,14381.07308141844
554,5.610776013986015,16927.165431888112
555,5.2782316312056725,13426.689708226953
556,5.1731430281690125,14680.238492253518
557,4.717738794326242,10165.568861843969
558,4.708356,9432.610882214283
559,6.3221055555555585,22451.36187041667
560,6.747104335664336,27233.16714363636
561,6.780853776223776,26461.36960839161
562,6.280845140845071,20789.67207232395
563,5.6497463380281685,16527.94543985916
564,6.083745140845071,20726.70204415493
565,5.388075190140845,14560.871629014091
566,4.373470094202898,7976.357643405796
567,5.182090000000001,12183.534590935249
568,5.8364862676056335,18101.33801774648
569,6.297102978723402,21388.280756099288
570,5.4901446527777775,15327.20559416667
571,5.9531338461538486,19466.03992643357
572,6.264052269503546,22111.08877361701
573,6.627417323943663,25805.84107119718
574,7.409350563380282,35780.504614366204
575,6.085290068965517,21139.87101
576,5.7506309929078006,17708.61573758865
577,6.203745774647888,21966.14051471831
578,5.860506408450704,18373.64360035211
579,6.787468827586207,27301.99407400001
580,6.209613405797103,21077.54609818841
581,5.828764857142858,18753.01388728571
582,6.844151971830986,29111.42621394367
583,6.54262842857143,24509.974539857147
584,6.571859857142856,26421.734227714293
585,6.369402695035461,23743.85872120567
586,6.812610909090909,28319.48637111888
587,7.197864468085108,34584.74043716311
588,5.6497463380281685,16527.94543985916
589,6.083745140845071,20726.70204415493
590,5.388075190140845,14560.871629014091
591,4.373470094202898,7976.357643405796
592,5.182090000000001,12183.534590935249
593,5.8364862676056335,18101.33801774648
594,6.297102978723402,21388.280756099288
595,5.4901446527777775,15327.20559416667
596,5.9531338461538486,19466.03992643357
597,6.264052269503546,22111.08877361701
598,6.627417323943663,25805.84107119718
599,7.409350563380282,35780.504614366204
600,6.085290068965517,21139.87101
601,5.7506309929078006,17708.61573758865
602,6.203745774647888,21966.14051471831
603,5.860506408450704,18373.64360035211
604,6.787468827586207,27301.99407400001
605,6.209613405797103,21077.54609818841
606,5.828764857142858,18753.01388728571
607,6.844151971830986,29111.42621394367
608,6.54262842857143,24509.974539857147
609,6.571859857142856,26421.734227714293
610,6.369402695035461,23743.85872120567
611,6.812610909090909,28319.48637111888
612,7.197864468085108,34584.74043716311
613,9.694195985915494,64809.07335577465
614,9.082660349650352,56404.021061398606
615,9.826991631205674,67454.89199886525
616,9.248654722222222,58298.10432993056
617,8.223058541666667,44809.09101791667
618,6.691365201438848,25519.317091726632
619,4.9758264539007095,11971.91672368794
620,5.909172836879432,20921.6752212766
621,7.3434363380281695,35049.443352957736
622,7.914992986111113,42098.401372569446
623,8.821593597122304,53662.10323971224
624,8.587602517482516,51544.80844916083
625,8.288874513888889,45716.629574513885
626,7.193512112676058,33002.88196760563
627,7.378789861111112,35389.47406236112
628,7.887553829787233,41992.54507453901
629,8.642215492957746,52188.40788105633
630,8.474822937062937,50340.93920412586
631,7.944624265734268,41036.822627692316
632,8.397569219858157,47983.527009716316
633,8.754561971830986,52725.230491760565
634,8.452731285714286,48559.482232571434
635,8.335905857142857,47218.86115971429
636,8.567781205673757,51461.08548737588
637,7.197864468085108,34584.74043716311
638,9.694195985915494,64809.07335577465
639,9.082660349650352,56404.021061398606
640,9.826991631205674,67454.89199886525
641,9.248654722222222,58298.10432993056
642,8.223058541666667,44809.09101791667
643,6.691365201438848,25519.317091726632
644,4.9758264539007095,11971.91672368794
645,5.909172836879432,20921.6752212766
646,7.3434363380281695,35049.443352957736
647,7.914992986111113,42098.401372569446
648,8.821593597122304,53662.10323971224
649,8.587602517482516,51544.80844916083
650,8.288874513888889,45716.629574513885
651,7.193512112676058,33002.88196760563
652,7.378789861111112,35389.47406236112
653,7.887553829787233,41992.54507453901
654,8.642215492957746,52188.40788105633
655,8.474822937062937,50340.93920412586
656,7.944624265734268,41036.822627692316
657,8.397569219858157,47983.527009716316
658,8.754561971830986,52725.230491760565
659,8.452731285714286,48559.482232571434
660,8.335905857142857,47218.86115971429
661,8.567781205673757,51461.08548737588
662,8.814752237762237,54117.58861615384
663,10.36279056338028,75946.78932049296
664,11.640675454545459,88950.64782524477
665,10.71577388888889,76894.37700430557
666,,
667,6.580196691729324,31902.07519857143
668,8.954544604316547,57413.322111582725
669,9.332900992907804,63054.39251567376
670,10.458653402777779,75699.2253732639
671,10.91860326388889,82174.61143416668
672,9.983635845070422,70761.2467978169
673,11.09371055555556,81292.85111854169
674,10.499719859154931,77280.22315880281
675,9.318939930555556,61621.53465708334
676,9.362964335664334,62665.99016909091
677,9.345582323943663,61774.08779915492
678,10.45260929577465,76315.47088288731
679,10.639010277777778,79680.33902951388
680,10.19694361702128,73858.23498943263
681,10.09780791666667,72806.10939125001
682,11.85750943661972,90263.66275295774
683,9.046076993006992,55820.27685923077
684,10.18294295774648,70707.57010964789
685,11.1534279020979,85676.6603493007
686,8.567781205673757,51461.08548737588
687,8.814752237762237,54117.58861615384
688,10.36279056338028,75946.78932049296
689,11.640675454545459,88950.64782524477
690,10.71577388888889,76894.37700430557
691,,
692,6.580196691729324,31902.07519857143
693,8.954544604316547,57413.322111582725
694,9.332900992907804,63054.39251567376
695,10.458653402777779,75699.2253732639
696,10.91860326388889,82174.61143416668
697,9.983635845070422,70761.2467978169
698,11.09371055555556,81292.85111854169
699,10.499719859154931,77280.22315880281
700,9.318939930555556,61621.53465708334
701,9.362964335664334,62665.99016909091
702,9.345582323943663,61774.08779915492
703,10.45260929577465,76315.47088288731
704,10.639010277777778,79680.33902951388
705,10.19694361702128,73858.23498943263
706,10.09780791666667,72806.10939125001
707,11.85750943661972,90263.66275295774
708,9.046076993006992,55820.27685923077
709,10.18294295774648,70707.57010964789
710,11.1534279020979,85676.6603493007
711,9.642443884892089,66332.71047474821
712,8.855976204379562,54112.60491160584
713,8.768645460992909,53650.44503276595
714,8.746676597222223,52462.184603680565
715,9.07047780141844,57796.61808234043
716,9.794596666666667,68039.01634951388
717,10.18404888888889,72221.41699791665
718,10.05020013986014,69887.6483027972
719,9.819992152777775,67959.95043534721
720,8.966823611111113,55143.33929166667
721,8.987675244755245,57709.733114825176
722,9.43592986013986,64589.339671748254
723,9.7665825,67671.27928583333
724,8.718461571428572,53156.41081114285
725,8.735545642857142,52538.414304785714
726,8.733352083333333,53050.43491437499
727,7.5626505555555585,36367.40822993055
728,6.396419432624112,23702.628902907796
729,6.3561285915492975,21739.75529661971
730,6.838298273381295,28245.21832064748
731,6.571225035460992,25826.376441914894
732,6.846633169014084,29209.19000302817
733,6.760010214285713,28108.012117142865
734,5.810159574468086,17692.97844191489
735,11.1534279020979,85676.6603493007
736,9.642443884892089,66332.71047474821
737,8.855976204379562,54112.60491160584
738,8.768645460992909,53650.44503276595
739,8.746676597222223,52462.184603680565
740,9.07047780141844,57796.61808234043
741,9.794596666666667,68039.01634951388
742,10.18404888888889,72221.41699791665
743,10.05020013986014,69887.6483027972
744,9.819992152777775,67959.95043534721
745,8.966823611111113,55143.33929166667
746,8.987675244755245,57709.733114825176
747,9.43592986013986,64589.339671748254
748,9.7665825,67671.27928583333
749,8.718461571428572,53156.41081114285
750,8.735545642857142,52538.414304785714
751,8.733352083333333,53050.43491437499
752,7.5626505555555585,36367.40822993055
753,6.396419432624112,23702.628902907796
754,6.3561285915492975,21739.75529661971
755,6.838298273381295,28245.21832064748
756,6.571225035460992,25826.376441914894
757,6.846633169014084,29209.19000302817
758,6.760010214285713,28108.012117142865
759,5.810159574468086,17692.97844191489
760,5.841675357142857,18131.51143214286
761,5.717926398550725,16488.677275869566
762,6.061401438848921,19635.83951309352
763,6.619033777777778,24252.889342074082
764,5.918102014388489,18335.239902158268
765,5.640648417266188,14965.3601542446
766,5.580562695035461,15245.568710709218
767,6.404458913043477,21701.8792723913
768,5.964962357142857,17894.39643078571
769,6.3022189928057575,20916.91765510791
770,5.334933402777779,12351.98162819444
771,4.5322245323741015,9525.63695582734
772,11.877902797202802,91730.15279076922
773,10.152933566433573,70594.50776244754
774,7.820829858156028,41860.35034127658
775,8.368823165467626,48862.19546215827
776,9.040206928571427,57064.38194650001
777,10.37042867132867,76009.76282370629
778,10.133029027777779,72550.98122062499
779,8.885888936170213,54950.12557716312
780,8.540261063829787,50994.921024042545
781,8.68843781690141,53003.29331978873
